"word" "instances" "U.S" "Eng" "Eur" "Row"
"2639" "places" "1" -1.0693537102004e-05 -1.05600402838427e-06 0 0
"2640" "pain" "1" -5.11325166497384e-06 4.58485008861309e-06 -1.16865816383536e-05 0
"2641" "ruled" "1" -1.56736147174572e-05 -1.38816271175095e-05 7.63247676944866e-06 -8.47325227374428e-06
"2642" "henry" "1" 1.41575822371066e-05 -1.16686792807323e-05 -1.18693871700488e-05 0
"2643" "eighth" "1" 1.41573855930953e-05 -1.16685172067381e-05 -1.18692223082903e-05 0
"2644" "jeremy" "1" 2.55801216161418e-06 -1.12703886705138e-05 -1.02337824858052e-05 0
"2645" "neutron" "1" -9.09278187701546e-06 3.85758970500725e-06 -2.78344393419957e-06 0
"2646" "atomic" "1" -1.32104645578482e-05 6.20832109395901e-07 1.35767699942203e-06 0
"2647" "sharing" "1" -2.65072703956058e-06 -6.68023039966851e-06 -1.17207839009074e-05 -8.26208419724533e-06
"2648" "hush" "2" 5.2698700503621e-06 -2.54148100109246e-06 -1.1675483362664e-05 0
"2649" "mashed" "1" 9.34857265350144e-06 -6.36160542493875e-06 0 0
"2650" "potato" "1" 9.34844281942759e-06 -6.36151707421622e-06 0 0
"2651" "buona" "1" -2.00689325143804e-05 -1.41076485513835e-05 -2.12463871849123e-06 0
"2652" "rainy" "3" 6.48952967373046e-06 -7.01903440864929e-06 -1.31392874738911e-05 0
"2653" "gigolo" "1" -1.52947254381462e-06 0 0 -8.70530464202209e-06
"2654" "wave" "1" 7.25674004232429e-06 -7.90481815343093e-06 0 0
"2655" "stabbers" "1" 6.84708255386962e-06 -9.96312130532126e-06 -8.67071405999824e-06 0
"2656" "X1.2.3.4" "1" 0 0 0 0
"2657" "sumpin" "1" -1.0186024248903e-05 -1.39099879747042e-05 -6.60524437944118e-06 4.43504894721221e-06
"2658" "cum" "1" -1.88662851393658e-07 0 -1.37227699287405e-05 0
"2659" "noize" "1" -1.34532498909554e-05 1.89386856212545e-06 -2.79884645875066e-06 0
"2660" "letitgo" "1" -1.64232208226687e-05 -1.41426274323511e-05 -1.53011762504349e-06 2.61543285068861e-05
"2661" "bother" "1" -8.35301031660309e-06 -9.01249142745792e-06 0 0
"2662" "clumsy" "1" -4.18886962723739e-06 -1.14789704066532e-05 -1.35642536294714e-05 -5.92197284764547e-06
"2663" "short" "2" 2.94130171470205e-07 -8.75750589295879e-06 -1.18585142979464e-05 0
"2664" "dick" "1" -1.62492084292169e-05 -1.12663201076182e-05 4.59447824904311e-06 -8.86725285544015e-06
"2665" "mendocino" "1" -6.79208548230709e-06 -2.71044006861048e-06 -3.98039733954263e-08 0
"2666" "cosmic" "1" -1.66151314729831e-05 -1.07727206858226e-05 -7.00548617928515e-06 2.70393691257663e-05
"2667" "bluebirds" "1" -1.84812284310629e-05 6.90063377251642e-06 0 0
"2668" "cliffs" "1" -1.84809718435551e-05 6.90053796630802e-06 0 0
"2669" "dover" "1" -1.84807152631718e-05 6.90044216275987e-06 0 0
"2670" "lil" "2" 0 -1.03998414006616e-05 7.17206732926227e-06 0
"2671" "riding" "1" 1.0813722776465e-05 -1.23564099347784e-06 -1.36894900844559e-05 0
"2672" "hood" "1" 1.08135726650964e-05 -1.23562384085015e-06 -1.36893000529436e-05 0
"2673" "duelling" "1" 8.33979958737663e-06 -4.27960097676703e-06 -1.37436944406808e-05 0
"2674" "banjos" "1" 8.33968382114138e-06 -4.27954157086785e-06 -1.37435036620239e-05 0
"2675" "medina" "1" -2.40304079629768e-07 -1.3904388529232e-05 -5.91227231851199e-06 -7.46275601086637e-06
"2676" "impulsive" "1" -1.07980079030906e-05 -6.23089184178893e-06 -8.2303258847408e-06 -5.35925967957594e-06
"2677" "beer" "1" -6.01894589029054e-06 0 -1.36401899304119e-05 -8.0935578996109e-06
"2678" "barrel" "4" -1.55675034746039e-05 -1.29860719147133e-05 5.32180315813583e-06 0
"2679" "birthday" "1" -8.07829898517114e-06 -2.64064181630523e-06 -1.33729618541558e-05 -8.98114607538243e-06
"2680" "awhile" "2" -7.56101279380937e-06 -9.89423788872345e-06 -6.30970572302366e-06 -8.81731544994491e-06
"2681" "drag" "1" -2.97188177582814e-06 -3.85454830561749e-06 -1.33716626794677e-05 0
"2682" "suspicion" "1" 7.09279388363113e-06 -5.74198842885225e-06 -1.12977299559044e-05 0
"2683" "searchin" "2" 3.49079871584507e-06 -9.68106735040951e-06 -9.68597338480567e-06 0
"2684" "needs" "1" -2.89847551065389e-06 -1.04443817777721e-05 -9.58311892549618e-06 -8.93304337809533e-06
"2685" "yeke" "2" 0 -1.35669110728975e-05 2.05231980370345e-05 -8.53570562354977e-06
"2686" "suddenly" "1" -1.54869315279044e-05 -6.26644647921163e-06 -1.19068293556057e-05 1.52268136806331e-05
"2687" "thicker" "1" 5.27417160419038e-06 -9.68052996861628e-06 -1.05617295906454e-05 0
"2688" "pavements" "1" -1.14455299451925e-05 -7.68175526300934e-06 -2.59159232904794e-06 0
"2689" "broom" "1" 1.90946749851406e-06 -1.29830084393854e-05 0 0
"2690" "ground" "3" -1.78494041088869e-05 3.71586233653753e-06 -9.84456296864509e-06 0
"2691" "carrie" "2" -1.05736853186073e-05 -1.40678350352469e-05 1.21186302928332e-06 -7.95002313069822e-06
"2692" "anne" "1" -1.3858735599156e-06 -2.96792722086836e-07 -7.597229506553e-06 0
"2693" "moody" "1" -6.7869027702616e-06 4.84968907433717e-06 -1.29658915758497e-05 0
"2694" "lightnin" "1" 1.70656464485416e-06 -1.41775744533627e-05 0 0
"2695" "strikes" "1" 1.6655710737086e-05 1.28261254154924e-06 0 0
"2696" "windy" "1" 1.67588432860913e-05 5.27871095585519e-06 0 0
"2697" "trick" "1" -1.41897480077709e-05 -8.7817723872025e-06 4.35634466990436e-06 0
"2698" "mountain" "5" -5.67489496234184e-06 5.79231803885672e-06 0 0
"2699" "pictures" "1" 1.33169488026397e-06 -3.53996035702733e-06 -5.5039730894263e-06 0
"2700" "matchstick" "1" 1.33167640784882e-06 -3.53991125297333e-06 -5.50389674185047e-06 0
"2701" "X1000" "1" 0 0 0 0
"2702" "dances" "1" 3.74317445580202e-06 -5.14552800071645e-06 -8.824604810094e-06 0
"2703" "champagne" "2" -2.00398512691246e-05 2.12495280654784e-06 3.72047753806482e-06 0
"2704" "grind" "1" 1.10337920699592e-06 -1.36396216567444e-05 0 -7.87753560950671e-06
"2705" "piove" "1" -1.78432146517364e-05 -1.41216353927928e-05 -2.27274752604558e-06 0
"2706" "ciao" "2" -1.78429671627334e-05 -1.41214395228482e-05 -2.27271600257683e-06 0
"2707" "bambina" "1" -1.78427196805957e-05 -1.41212436583371e-05 -2.27268447998255e-06 0
"2708" "eres" "1" -5.92815368784993e-06 -8.8223350653177e-06 -6.94696516921516e-06 -8.25073943052836e-06
"2709" "tu" "3" 8.14739175518179e-06 -1.01570788298799e-05 -1.36339056330126e-05 0
"2710" "she.d" "1" 2.8310544493695e-06 6.47827811494889e-06 -1.18259833505455e-05 0
"2711" "rather" "1" 2.83101522831094e-06 6.47818836573004e-06 -1.18258195149168e-05 0
"2712" "might" "3" -5.27146145043885e-06 -8.99139219972976e-06 0 0
"2713" "jealous" "2" -1.54590426084055e-05 -8.99114309619188e-06 -8.13975748950449e-06 0
"2714" "darkness" "1" -9.10717602328016e-06 4.57756706956445e-06 -3.87500446248214e-06 0
"2715" "rockstar" "1" -6.46235647653367e-06 -7.66792231497921e-06 -7.62368106741958e-06 0
"2716" "dedicated" "3" 4.53765935290577e-06 -1.38747289152213e-05 0 0
"2717" "romeo" "1" 1.49308806884167e-05 -5.49794411196123e-06 0 -8.72939876892977e-06
"2718" "juliet" "2" 0 -1.42233878879623e-05 2.1633841359248e-05 0
"2719" "chariot" "2" -2.00144525103248e-05 -1.41434284898274e-05 -1.39164398726803e-06 0
"2720" "multiplication" "1" -1.7718125434096e-05 7.94204351652529e-06 -1.2943803480453e-05 -6.32679161901317e-06
"2721" "woman.s" "1" -9.21315391104253e-06 -1.39843043046951e-05 -6.46923986876379e-06 -8.12226061681581e-06
"2722" "moving" "2" 0 -2.37031682666188e-06 -5.01148359772068e-06 3.4904634540676e-06
"2723" "rider" "2" 3.148105022025e-06 -8.04175257808161e-06 -1.21417265337324e-05 0
"2724" "reggae" "1" 7.79124333702375e-06 -9.87217761590688e-06 0 -8.84428960541983e-06
"2725" "mozart" "1" -1.77976016164408e-05 2.32803355691936e-07 3.27881423665659e-06 0
"2726" "X40" "1" 0 0 0 0
"2727" "g" "2" -1.82851898167551e-05 -1.39067437635963e-05 -5.31238379626294e-06 1.83524921601485e-05
"2728" "minor" "1" -1.74302226998062e-05 2.27997818044436e-07 3.21113280136722e-06 0
"2729" "lily" "2" -1.49667098912724e-05 -1.05228888234403e-05 4.57250120341686e-06 0
"2730" "ex" "2" -9.55533960171358e-06 -1.09313023008665e-05 -1.33605398052616e-05 -8.77066568115753e-06
"2731" "caught" "1" -6.43713546091188e-06 -1.34011544220374e-05 -7.52887107865373e-06 -8.13154708829433e-06
"2732" "troubles" "1" -5.42715918692278e-06 -8.33657380384974e-07 -8.82672771762393e-06 0
"2733" "merry" "1" -1.71584707792148e-05 6.23440213105404e-06 -2.97019753973124e-06 0
"2734" "hippy" "3" 0 -1.05215060691204e-05 1.46237186495321e-05 0
"2735" "neither" "1" 3.53962186468525e-06 -1.07491887238022e-05 -1.31023836503912e-05 -7.76587808813549e-06
"2736" "chillun" "1" 2.98838015393931e-06 0 0 0
"2737" "pipeline" "1" -9.83567492984895e-07 4.90330910834452e-06 0 0
"2738" "antonio" "1" 4.14535387767637e-06 0 0 0
"2739" "pussycat" "1" 3.6235782730344e-06 9.83948971723506e-08 -1.31894484870675e-05 0
"2740" "captain" "1" -1.50781757570052e-05 -6.4873812113205e-06 1.3467213760525e-06 -5.23251773125361e-06
"2741" "doubt" "1" 0 8.04056329252983e-06 -2.24257534465199e-06 -8.01624479112293e-06
"2742" "legit" "1" -2.99035606677316e-06 -1.38856464703231e-05 -9.78149493893336e-06 5.28658699029159e-06
"2743" "overload" "1" -1.53257867513507e-05 -1.31088654829652e-05 1.55041926760194e-06 3.25576695027719e-06
"2744" "rump" "1" 3.41771640602078e-07 -1.37558397387698e-05 0 5.60588294380912e-06
"2745" "shaker" "1" 3.41767009047971e-07 -1.37556533250699e-05 0 5.60580697510054e-06
"2746" "youth" "1" -1.32048278336383e-05 -1.38279459652707e-05 8.07331029551311e-06 0
"2747" "troglodyte" "1" -5.04735619888065e-06 -1.42365516982614e-06 -5.21075138467907e-06 0
"2748" "cave" "1" -5.04728780188629e-06 -1.42363587779863e-06 -5.21068077350778e-06 0
"2749" "raspberry" "1" 8.09241209083167e-08 -1.03122928574665e-05 -8.18829129820437e-06 0
"2750" "beret" "1" 8.09219277832752e-08 -1.03120133839616e-05 -8.1880693872773e-06 0
"2751" "legend" "1" -1.81297689889164e-05 2.12812457801024e-05 -4.19175937036003e-06 0
"2752" "moments" "1" -1.73176463331411e-05 1.23824097485031e-05 -1.29988925452253e-05 0
"2753" "metal" "1" -1.74099559900694e-05 7.75961521119429e-06 -1.22983732150439e-06 0
"2754" "guru" "1" -1.74097200891996e-05 7.75951007020609e-06 -1.22982065749363e-06 0
"2755" "praise" "3" -1.59788596903551e-05 -1.00211662882318e-05 -4.86523267973166e-06 4.25886670896578e-06
"2756" "ammunition" "1" 9.40648860157337e-09 0 -1.33989848042134e-05 0
"2757" "inferno" "1" 4.65307058096793e-06 -7.82623134384894e-06 -1.17033449419037e-05 0
"2758" "crystal" "1" 1.4184167461676e-05 -5.55902733086263e-06 0 -8.8124867608845e-06
"2759" "persuasion" "2" -6.76653514068061e-06 -9.64264801485465e-06 -1.34076600903839e-05 0
"2760" "silver" "1" 0 1.19094041281055e-05 0 0
"2761" "undone" "1" -7.8597878039702e-06 -1.35705912784252e-05 -2.9092894902606e-06 -8.69783837483439e-06
"2762" "roam" "1" -1.85377221602074e-06 -1.36635682667743e-05 0 1.91988835652245e-05
"2763" "gang" "3" -1.29429312148281e-06 -7.4470648722424e-06 -1.33400428012874e-05 0
"2764" "sure" "1" -1.95749706821538e-05 6.74309977890164e-06 -6.68769130273078e-06 0
"2765" "chanson" "1" -1.95747055212869e-05 1.13590826331475e-05 8.04011559822597e-07 0
"2766" "d.amour" "1" -1.95744403676035e-05 1.13589287660768e-05 8.04000668898781e-07 0
"2767" "immortality" "1" 0 -1.03444657898466e-05 2.49590154342006e-06 2.54906390243789e-05
"2768" "mundian" "1" -1.15757431781923e-05 -1.24142299826241e-05 2.93763871239739e-06 0
"2769" "bach" "1" -1.15754295913912e-05 -1.24138936812213e-05 2.93755913178537e-06 0
"2770" "ke" "1" 2.39359876584158e-06 -1.37572314506473e-05 0 0
"2771" "uuh" "1" 0 1.7289168378421e-05 -5.24925100310748e-06 0
"2772" "falettinme" "1" 2.53384923816212e-05 -8.76045160834773e-06 0 0
"2773" "mice" "1" 2.53381503947349e-05 -8.76033337086449e-06 0 0
"2774" "elf" "1" 0 -1.38102237478641e-05 1.15283460448752e-05 -8.66309819268444e-06
"2775" "pillow" "3" 9.6443852661228e-07 -9.68067692570014e-06 -1.2351172258816e-05 0
"2776" "une" "1" -8.46422088093366e-06 0 -1.29994708731649e-05 -8.48042929077691e-06
"2777" "fois" "1" -1.8181585026115e-05 2.62894119427151e-07 2.59214151271616e-06 0
"2778" "elevator" "1" -4.6692008485825e-06 -1.35145651457035e-05 -5.73715364867937e-06 5.62650737140145e-06
"2779" "immigrant" "1" -3.71835851607149e-06 -2.52039981023614e-06 -4.21105403425563e-06 0
"2780" "esteem" "1" -1.30626258994584e-05 -1.10453552840581e-05 6.16206902328594e-06 0
"2781" "lifting" "2" 6.79491973732837e-07 2.39664326264648e-06 0 0
"2782" "goodbyes" "1" -1.09386650117933e-05 -7.1794406933831e-06 -2.51637823303339e-06 -8.70677426361146e-06
"2783" "misty" "1" -2.51191396051172e-06 4.33959407571837e-06 0 -7.7980857258717e-06
"2784" "rubberband" "1" 5.53349115336078e-06 -9.72007910089206e-06 -9.44994405693391e-06 0
"2785" "incense" "1" 2.08282105444142e-05 -3.06130535867054e-06 0 0
"2786" "peppermints" "1" 2.08279295681226e-05 -3.06126406111282e-06 0 0
"2787" "pigs" "1" -1.1871839315413e-05 -2.44278967197232e-06 -2.23849994026834e-06 0
"2788" "where.s" "1" -1.59632479073074e-05 -6.95210385569315e-06 -5.96720295834881e-06 6.48875677043456e-06
"2789" "seems" "2" -4.49668317766379e-06 -3.24662130174191e-06 -6.8687782263088e-06 0
"2790" "hardest" "2" -4.49656186535965e-06 -3.24653371382538e-06 -6.86859291921013e-06 0
"2791" "papa.s" "1" 2.25177564835874e-05 -1.0095082098324e-05 0 0
"2792" "bag" "1" 2.25171490202025e-05 -1.00948097624567e-05 0 0
"2793" "cindy" "2" -1.30931301182568e-05 -2.56616473251697e-06 -1.18258103978295e-05 0
"2794" "remains" "1" -1.50317113043379e-05 -1.35109194086028e-05 5.37435813691331e-06 -8.38707285822498e-06
"2795" "stomp" "2" 5.4360644487534e-06 -1.21914445495321e-05 0 0
"2796" "em" "2" -4.17255841367689e-06 -6.70545277102658e-06 0 -8.6936383360625e-06
"2797" "bass" "2" -4.78717027326907e-06 -1.03692542520798e-05 0 0
"2798" "rumble" "1" 7.66246823160381e-07 -5.84580431281921e-06 0 0
"2799" "foggy" "1" 1.76147755533565e-06 -1.37549795311696e-05 0 0
"2800" "broadway" "2" 5.47048486452385e-06 -1.37443174566313e-05 0 0
"2801" "stray" "1" 1.18070540546708e-07 -9.81796647494879e-06 -9.55032643040083e-06 0
"2802" "strut" "1" 1.18068950242569e-07 -9.81783423575808e-06 -9.55019779608115e-06 0
"2803" "seul" "1" -1.53776841982069e-06 1.29771161029309e-05 0 -8.73793961977534e-06
"2804" "sur" "1" 3.2662682457306e-06 0 0 0
"2805" "etoile" "1" -1.53756132690845e-06 1.29753684608727e-05 0 -8.73676287213279e-06
"2806" "lyla" "1" -1.73032773381694e-05 -8.74098551112492e-06 -6.26546105473589e-06 1.57514963402762e-05
"2807" "date" "1" 2.5721354786355e-06 -4.88232359320673e-06 0 0
"2808" "wouldn.t" "2" -1.72774946095819e-05 -8.89992551514242e-07 9.36203669515601e-06 0
"2809" "las" "1" 5.6340292818753e-06 -1.21668289610702e-05 0 0
"2810" "vegas" "2" -6.30467377228125e-06 -6.3300673801409e-06 -8.16464818148607e-06 0
"2811" "beetlebum" "1" -1.51340672200524e-05 -8.73651465951614e-06 -8.06490977322001e-06 1.36811424411607e-05
"2812" "law" "2" 1.40364914342348e-05 -1.01244899558972e-05 0 0
"2813" "legs" "1" -1.43638936564776e-06 -5.80516895681652e-06 -9.7144839706177e-06 0
"2814" "hmmm" "1" -3.05757544713563e-06 -1.25922897638923e-05 -7.44484392609565e-06 -8.68626678038649e-06
"2815" "tea" "2" -1.11179282935613e-05 -1.33023473904427e-05 -1.5012551430615e-06 0
"2816" "abraham" "1" 1.7159472890499e-05 7.76153368728937e-07 0 0
"2817" "martin" "1" 1.71592420259022e-05 7.76142926314085e-07 0 0
"2818" "aba" "1" -1.06279437285841e-05 -2.33840435998267e-06 -5.65210204396081e-06 0
"2819" "daba" "1" -7.90482648032746e-06 -8.73169597247719e-06 0 -8.61410974890036e-06
"2820" "honeymoon" "1" -7.90472014118519e-06 -8.73157850992913e-06 0 -8.613993868173e-06
"2821" "walks" "1" 5.25885858359771e-06 -1.30381013954696e-05 0 0
"2822" "winter" "2" -3.99138026778017e-06 -1.34026232204192e-05 -9.40108703736779e-06 0
"2823" "lullaby" "2" -1.04682548480132e-05 -7.94473764188282e-06 -1.09409883262431e-05 -8.61341451129939e-06
"2824" "unwell" "1" -1.20586210346301e-06 -1.38543005817752e-05 0 -8.29622699556798e-06
"2825" "tous" "1" -1.72621486961064e-05 -1.37256448706027e-05 -1.96759249802779e-06 0
"2826" "garcons" "1" -1.72619165032099e-05 -1.37254602471648e-05 -1.96756603197138e-06 0
"2827" "filles" "1" -1.72616843165598e-05 -1.37252756286935e-05 -1.96753956662694e-06 0
"2828" "abba" "1" 0 5.40579328595432e-06 1.06484571831446e-05 0
"2829" "esque" "1" 0 5.40572057564609e-06 1.06483139566905e-05 0
"2830" "busted" "1" -9.3852570596571e-07 -7.02421091127956e-06 -1.31924161106255e-05 0
"2831" "rub" "1" -1.72876593099223e-05 8.63644166910476e-06 -9.51676390953798e-06 0
"2832" "waking" "1" -6.29899312216368e-06 -6.32436384982259e-06 -8.15729165340432e-06 0
"2833" "signed" "1" 1.268009912378e-05 -7.89122553678899e-06 -1.13237582967072e-05 0
"2834" "delivered" "1" 1.26799286052474e-05 -7.89111941772903e-06 -1.1323606017878e-05 0
"2835" "bartender" "1" -2.69591388460553e-06 -8.72840821529648e-06 0 -8.56558310759684e-06
"2836" "seventeen" "1" 8.78875576573679e-06 -1.0130780026915e-05 -1.28256538021889e-05 0
"2837" "ridin" "1" -4.29885151886579e-06 -8.59448929604357e-06 0 0
"2838" "solo" "2" -6.02697381876462e-06 3.88876533271361e-06 0 0
"2839" "zorba" "1" 0 0 8.19428601427271e-06 0
"2840" "greek" "1" 0 0 8.19417583159133e-06 0
"2841" "read" "1" -6.05521816436885e-06 -1.28353876262121e-05 0 0
"2842" "glue" "1" -1.34635573946999e-05 -8.2999956076622e-06 -6.15541973655813e-06 -8.56351025974676e-06
"2843" "south" "2" 7.23007526889142e-07 -8.29954928135406e-06 0 0
"2844" "border" "1" -6.64310077842651e-06 0 -1.33005509699376e-05 -8.69862518038203e-06
"2845" "school" "2" 2.29627536801764e-06 -1.07589091049638e-05 0 0
"2846" "longing" "1" -1.79938395533926e-05 6.68125241090008e-06 0 0
"2847" "norman" "1" -8.01979079960629e-06 -5.45889797898779e-06 -1.27182198679959e-05 -8.67540777927648e-06
"2848" "year.s" "1" -6.32541054502385e-06 -7.96999626808486e-06 -2.29895957983728e-06 0
"2849" "X23" "1" 0 0 0 0
"2850" "stripper" "1" 4.02795883848754e-06 -2.60355146845153e-06 0 0
"2851" "starships" "1" -4.30134875130947e-06 -1.30022606894012e-05 -1.33022298712445e-05 0
"2852" "vol" "1" -1.26960045074111e-05 2.08981545060934e-06 -6.5577475449653e-06 0
"2853" "dong" "1" -1.94218521275464e-05 -1.34627984252782e-05 1.64971132107529e-05 0
"2854" "kaiser" "1" -1.0880664096867e-05 -8.93380670281574e-07 -4.11098791366059e-06 0
"2855" "bill.s" "1" -1.08805178631748e-05 -8.93368663445159e-07 -4.1109326629024e-06 0
"2856" "batman" "1" -1.08803716334133e-05 -8.93356656931478e-07 -4.11087741362931e-06 0
"2857" "resistance" "1" -1.80397954230294e-05 6.67972594478105e-06 0 0
"2858" "innuendo" "1" -1.72718704770231e-05 -8.72301227155441e-06 9.64780466681685e-06 -7.54204661611925e-06
"2859" "autumn" "1" 3.08001888651493e-06 0 0 -7.83609987584556e-06
"2860" "leaves" "1" 3.0799774945314e-06 0 0 -7.83599456749228e-06
"2861" "feuilles" "1" 3.07993610366038e-06 0 0 -7.83588926196941e-06
"2862" "mortes" "1" 3.07989471390182e-06 0 0 -7.83578395927685e-06
"2863" "flintstones" "1" -1.80425127817141e-05 -1.21467182297264e-05 5.23016216159853e-06 4.65390756068648e-06
"2864" "mustapha" "1" -1.9418981195968e-05 -1.36353576331942e-05 -3.973669015851e-06 -8.74060368000219e-06
"2865" "trigger" "1" -1.12962352490987e-05 -1.02725791592431e-05 3.44275668625021e-06 0
"2866" "guitar" "2" -7.97944371588931e-06 -6.95600056651563e-06 -9.55895009106808e-06 -8.37825378823786e-06
"2867" "sixty" "1" 6.42946279319823e-06 0 0 0
"2868" "minute" "1" 6.42920361730428e-06 0 0 0
"2869" "loot" "1" -5.40515217477072e-06 -1.37365569254429e-05 -1.31387174862135e-05 3.61267177448336e-06
"2870" "positively" "1" 4.13896154434348e-06 -2.08918385203077e-06 -1.32038079538411e-05 0
"2871" "fourth" "1" 4.13890593182693e-06 -2.08915578103511e-06 -1.32036305429179e-05 0
"2872" "ads" "1" 2.60162763525666e-05 -1.34276597879558e-05 0 0
"2873" "vehicle" "1" 3.83419564890637e-06 -5.84114700127899e-06 -7.53750382326096e-06 0
"2874" "emma" "1" -7.27315875727212e-06 6.67271776634111e-07 -5.95860980847799e-06 0
"2875" "weer" "1" -1.30330715835116e-05 3.25410815061396e-06 -3.14613488641166e-06 0
"2876" "crazee" "1" -1.30328964854827e-05 3.2540644319925e-06 -3.14609261840035e-06 0
"2877" "chuck" "1" -5.67545449543441e-06 -4.83991874310564e-06 -9.50717477966165e-06 -8.28597290625944e-06
"2878" "e.s" "1" -2.9544441458574e-06 0 0 0
"2879" "eines" "1" -1.93086445180351e-05 6.64543063561969e-06 0 0
"2880" "jungen" "1" -1.93083863569168e-05 6.64534178464921e-06 0 0
"2881" "wachtposten" "1" -1.93081282027018e-05 6.6452529360546e-06 0 0
"2882" "lili" "1" -1.93078700553898e-05 6.64516408983579e-06 0 0
"2883" "marlen" "1" -1.93076119149805e-05 6.64507524599267e-06 0 0
"2884" "kentucky" "1" 3.65761076631449e-06 0 0 0
"2885" "guess" "1" -7.46159907690145e-06 -5.95534136021709e-06 -1.11555507336483e-05 -8.29066952136153e-06
"2886" "irish" "1" -4.24491308627261e-06 -1.20841975206468e-05 0 0
"2887" "smiling" "2" 9.40561236261839e-06 -1.25077811415279e-05 -1.26486786596429e-05 0
"2888" "beach" "1" 3.95256107529267e-07 1.29215299060722e-06 -1.14147029557526e-05 0
"2889" "californication" "1" -5.55200284713407e-06 -1.34624881420006e-05 -3.35626204311109e-06 0
"2890" "l" "1" -1.74452474776661e-05 -1.3267928252083e-05 -5.0683559181447e-06 1.75094582432141e-05
"2891" "romantic" "1" -3.19259139983623e-06 -1.31293445942077e-05 0 2.60275998707962e-05
"2892" "X1991" "1" 0 0 0 0
"2893" "unbroken" "1" 1.06946595602357e-06 0 0 0
"2894" "indigo" "1" 1.06141826152467e-06 0 0 0
"2895" "investigations" "1" -1.6636952448415e-05 -5.91686219539187e-06 6.82852965755821e-06 0
"2896" "talks" "1" -1.11055700893238e-05 -5.79815294017558e-06 -1.06376706488761e-05 0
"2897" "pata" "2" -5.41767674532683e-06 -1.25402823651152e-05 -9.35662156702034e-06 4.96011262185665e-06
"2898" "navajo" "1" -1.22861985042119e-05 -9.83617151307583e-07 0 0
"2899" "trail" "1" -1.22860395418816e-05 -9.83604424989155e-07 0 0
"2900" "mairzy" "1" 4.36701119971649e-06 0 0 0
"2901" "doates" "1" 4.36695469954571e-06 0 0 0
"2902" "denis" "1" -1.6683643881704e-05 -4.68560763809591e-06 7.7765623129904e-06 0
"2903" "trust" "1" -1.45702609285468e-06 -5.04635546223346e-06 0 0
"2904" "refugee" "1" 3.36268306117375e-06 -9.86030221072269e-06 -9.00565022349514e-06 0
"2905" "roads" "1" 2.50506412456994e-05 -1.29292710286036e-05 0 0
"2906" "lift" "1" 6.5156511732211e-07 2.29814215468493e-06 0 0
"2907" "lolita" "1" -1.73767020186267e-05 -1.27902222454386e-05 1.66867686622938e-05 0
"2908" "hooray" "2" 0 -3.15796250220397e-06 1.60551897918749e-05 0
"2909" "holi" "1" 0 -3.15771740758228e-06 1.60539437224027e-05 0
"2910" "homburg" "1" -1.44514879135362e-05 -2.7425802770104e-06 -1.86218508034025e-06 0
"2911" "jar" "2" -1.66797594979828e-05 2.31263965315879e-06 -5.67979288219786e-06 0
"2912" "showing" "1" -1.74344625319134e-05 -9.22068948733232e-06 1.64181193901432e-05 0
"2913" "fresh" "1" -1.7434237026985e-05 -9.22057022292029e-06 1.64179070310394e-05 0
"2914" "weekend" "1" -1.743401152789e-05 -9.22045096159345e-06 1.64176946774291e-05 0
"2915" "gotcha" "1" 9.92292714458752e-06 -1.26297865787196e-05 -1.11454054671502e-05 0
"2916" "blah" "3" -7.06601029915733e-06 -1.02973886069482e-05 -1.25633270720533e-05 0
"2917" "jamz" "1" -4.96191965804718e-06 -1.1690648762198e-05 -1.26229978053027e-05 -7.69391029400603e-06
"2918" "spring" "1" -2.62901625644973e-06 -1.21006044797774e-05 0 0
"2919" "classical" "1" 7.87066607195399e-06 1.15126928976464e-06 -1.27154103868084e-05 0
"2920" "gas" "1" 7.87025891413177e-06 1.15120973339514e-06 -1.27147526052745e-05 0
"2921" "sherrie" "1" -7.61130595054872e-06 7.33196528710728e-06 -1.23346815910451e-05 0
"2922" "smiles" "1" -3.32736221676286e-06 0 0 -6.95278895284609e-06
"2923" "bernadette" "1" 8.91781595789155e-06 -6.77839526522562e-06 -1.10151935191506e-05 0
"2924" "furb" "1" -1.74190363309349e-05 1.61555456463242e-06 -2.89972379937815e-06 0
"2925" "easier" "1" 1.02469578453698e-06 -2.09965333401637e-06 0 0
"2926" "chewy" "2" -4.32683612271404e-06 -4.52533526504164e-06 -8.53805509058432e-06 -8.41123023506528e-06
"2927" "nuthin" "1" 4.84254507356841e-06 -1.26816798153001e-05 0 0
"2928" "thang" "1" 4.84248245256165e-06 -1.26815158231131e-05 0 0
"2929" "portrait" "1" -1.01637322350196e-05 -1.28838980962957e-05 8.09404039305611e-07 0
"2930" "corvette" "1" 2.99571711635575e-06 -7.05936676418722e-06 0 0
"2931" "modern" "1" -7.89935732074251e-06 -2.20817098016029e-06 -4.74191952897327e-06 0
"2932" "chihuahua" "1" 0 -1.31946158481311e-05 1.11491382974871e-05 -8.25817744109867e-06
"2933" "sunrise" "2" 0 -6.4415224769429e-06 5.56480469273482e-08 2.25737884780121e-06
"2934" "overkill" "1" -7.63802735307478e-06 -3.78878299398925e-06 -3.9461084706672e-06 0
"2935" "satisfied" "1" -6.87123099352548e-06 -1.32383907681747e-05 -1.08368841606847e-05 2.45283710413769e-05
